employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-76957784,Julia,Love,Female,Kiambu,Thika,2024-04-19,Operations,Logistics Coordinator,Bachelor,64872,Good,No,1990-07-16,
00-89415669,Olivia,Garcia,Female,Nakuru,Nakuru,2018-03-29,IT,System Administrator,Master,107545,Good,No,1963-01-09,
00-29860461,John,Blair,Male,Kisumu,Kondele,2020-04-26,Operations,Inventory Specialist,High School,62574,Good,No,1982-06-05,
00-72323676,Mark,Dickson,Female,Mombasa,Changamwe,2023-09-17,Marketing,Content Creator,Bachelor,63800,Satisfactory,No,1961-04-01,
00-82774096,Brittany,Black,Female,Nairobi,Ruaraka,2020-12-09,Finance,Accountant,Bachelor,78664,Needs Improvement,No,1987-03-06,
00-63667053,Joseph,Lam,Male,Bungoma,Naitiri,2019-05-08,Customer Service,Support Specialist,Bachelor,71132,Good,No,1983-03-13,
00-20888977,Robert,Stanley,Male,Kisumu,Maseno,2017-08-14,Marketing,Content Creator,Bachelor,75031,Excellent,Yes,1979-04-04,
00-98970561,Jill,Rosales,Male,Nakuru,Naivasha,2016-10-17,Sales,Sales Consultant,Master,77234,Satisfactory,No,2001-05-14,
00-68468386,Rebecca,Cruz,Male,Nairobi,Kasarani,2019-01-19,Customer Service,Support Specialist,Bachelor,64312,Satisfactory,No,1971-11-19,
00-65596056,Laura,Petty,Female,Bungoma,Naitiri,2019-01-06,Sales,Sales Consultant,PhD,105149,Good,No,1963-11-22,
00-59711575,Douglas,Johnson,Male,Bungoma,Naitiri,2016-11-04,Customer Service,Support Specialist,Bachelor,72174,Excellent,No,1976-10-13,
00-76016435,John,Sanders,Male,Nakuru,Molo,2024-01-05,Marketing,SEO Specialist,Bachelor,84939,Satisfactory,No,1971-06-09,
00-38726428,Ashley,Webb,Male,Nairobi,Dagoreti,2019-05-14,Operations,Inventory Specialist,High School,66624,Good,Yes,1967-05-17,
00-42646566,Jacob,Kane,Female,Nairobi,Dagoreti,2021-08-13,Operations,Operations Analyst,Master,68128,Satisfactory,No,1994-05-16,
00-31366388,Richard,Haney,Male,Nairobi,Embakasi,2020-06-25,Operations,Logistics Coordinator,Bachelor,66598,Satisfactory,No,1971-12-24,
00-21123747,Christine,Gardner,Male,Mombasa,Changamwe,2016-02-15,Sales,Sales Representative,Bachelor,67957,Satisfactory,No,1989-12-18,
00-11139490,Julie,Rios,Male,Kisumu,Nyalenda,2017-07-19,Customer Service,Customer Service Representative,High School,59696,Satisfactory,No,1971-10-10,
00-22390315,Sandra,Rogers,Female,Kisumu,Nyalenda,2024-12-12,Sales,Sales Specialist,Master,77983,Good,No,1964-07-22,
00-30386018,Jacob,Peterson,Female,Nakuru,Molo,2024-12-04,Customer Service,Customer Service Representative,Bachelor,60020,Needs Improvement,Yes,2003-09-02,
00-33833454,Tony,Dunn,Male,Nairobi,Dagoreti,2015-09-15,Customer Service,Support Specialist,Bachelor,62338,Good,No,2003-07-20,
00-59226631,Colin,Chase,Female,Kiambu,Ruiru,2022-10-24,Sales,Sales Manager,Master,128281,Good,No,1960-09-02,
00-99396822,April,Brown,Male,Nakuru,Nakuru,2020-05-21,Customer Service,Customer Service Manager,PhD,67607,Satisfactory,No,1977-06-06,
00-51576275,Ronald,Johnson,Female,Kisumu,Milimani,2018-07-31,Operations,Logistics Coordinator,Bachelor,54867,Satisfactory,No,1998-11-04,
00-21052264,David,Perez,Male,Nakuru,Nakuru,2024-06-26,Operations,Logistics Coordinator,Bachelor,66220,Good,No,1996-07-14,
00-35803109,Maria,Martinez,Female,Nairobi,Embakasi,2023-10-04,Marketing,Content Creator,High School,59215,Good,No,1994-12-28,
00-75815017,Kenneth,Marks,Female,Kakamega,Butere,2016-04-29,Operations,Logistics Coordinator,Bachelor,55913,Satisfactory,Yes,1986-03-03,
00-92602298,Shaun,Tran,Male,Kisumu,Milimani,2023-02-02,IT,Software Developer,Bachelor,97617,Good,No,1987-08-26,
00-92240163,Tammy,Bonilla,Male,Bungoma,Kimilili,2017-03-12,Customer Service,Help Desk Technician,High School,67471,Good,No,1991-06-18,
00-91358455,Raymond,Pugh,Female,Nairobi,Dagoreti,2023-07-18,Operations,Logistics Coordinator,Bachelor,61357,Needs Improvement,No,1990-08-08,
00-79107561,James,Larsen,Female,Kisumu,Maseno,2016-03-27,Operations,Logistics Coordinator,Bachelor,59487,Good,Yes,1995-10-31,
00-48077170,Kimberly,Gonzalez,Female,Kisumu,Milimani,2015-10-17,Sales,Sales Specialist,Master,86380,Good,No,1982-12-31,
00-31851520,Michael,Burke,Male,Kiambu,Ruiru,2022-02-28,Operations,Operations Analyst,Master,69669,Satisfactory,Yes,1998-11-07,
00-78300164,Anna,Schmidt,Female,Nairobi,Kasarani,2018-01-19,Sales,Sales Consultant,Master,91099,Good,No,1977-08-29,
00-63833929,Lauren,Cox,Male,Mombasa,Mombasa,2019-03-31,Operations,Inventory Specialist,Bachelor,67828,Good,No,2004-09-26,
00-51517045,Heather,Osborn,Female,Nakuru,Naivasha,2022-03-06,Marketing,Marketing Coordinator,Bachelor,71829,Good,No,1983-05-30,
00-71912861,Nicholas,Garcia,Male,Nairobi,Kasarani,2017-03-06,Sales,Sales Consultant,PhD,83109,Excellent,No,1990-11-24,
00-20664018,Cynthia,Trevino,Male,Mombasa,Nyali,2016-03-28,Operations,Logistics Coordinator,Bachelor,67608,Good,No,1975-04-10,
00-24451825,Megan,Potter,Male,Nairobi,Embakasi,2024-02-29,Sales,Sales Specialist,Bachelor,79008,Good,Yes,1964-10-16,
00-19857239,Amber,Friedman,Male,Nakuru,Gilgil,2017-06-14,Marketing,Content Creator,Bachelor,70081,Good,Yes,1965-01-08,
00-52943014,Michele,Ramirez,Female,Bungoma,Naitiri,2020-06-04,HR,HR Coordinator,Master,62712,Good,No,1993-04-27,
00-68429652,Kenneth,Santana,Male,Bungoma,Bungoma,2019-06-13,IT,Software Developer,Master,100946,Good,Yes,1985-07-15,
00-84104323,Patricia,Mcdonald,Female,Nairobi,Dagoreti,2022-02-22,Customer Service,Customer Service Representative,High School,60249,Needs Improvement,No,1995-10-28,
00-38155104,Jennifer,Evans,Male,Nakuru,Gilgil,2023-01-30,Customer Service,Support Specialist,Bachelor,72418,Needs Improvement,No,1977-09-04,
00-58883349,John,Peters,Male,Bungoma,Webuye,2017-05-02,Operations,Operations Analyst,Master,54770,Good,No,1963-02-11,
00-18865799,Jason,Quinn,Male,Bungoma,Naitiri,2015-08-19,Operations,Inventory Specialist,High School,58076,Good,No,1976-06-12,
00-35039993,Susan,Brown,Male,Kiambu,Kiambu,2023-06-09,Sales,Sales Representative,Bachelor,62558,Satisfactory,Yes,1989-01-05,
00-63350155,Donald,Castillo,Female,Kisumu,Nyalenda,2023-03-04,IT,IT Support Specialist,Bachelor,59545,Good,No,1983-04-12,
00-27837972,Kathy,Roman,Female,Mombasa,Mombasa,2023-04-05,IT,IT Support Specialist,Bachelor,60511,Good,Yes,1973-01-09,
00-66686642,Peter,Moore,Female,Kisumu,Maseno,2022-06-12,Customer Service,Support Specialist,High School,56920,Good,No,1978-11-03,
00-34690946,Peter,Lee,Male,Nairobi,Nairobi,2015-11-21,IT,Software Developer,Master,81909,Satisfactory,No,1995-02-17,
00-65807870,Michael,Perez,Female,Kisumu,Kondele,2016-04-17,Customer Service,Support Specialist,Bachelor,53209,Satisfactory,No,1971-08-19,
00-15640563,Donald,Morales,Female,Uasin Gishu,Soy,2023-10-09,Sales,Sales Consultant,PhD,93446,Good,No,1966-03-11,
00-91057016,Jodi,Blackburn,Male,Kisumu,Milimani,2020-02-28,Marketing,Content Creator,Bachelor,71490,Good,No,1974-07-31,
00-34228034,Jamie,Thomas,Female,Mombasa,Likoni,2019-04-17,Sales,Sales Representative,Bachelor,56591,Needs Improvement,Yes,1978-12-21,
00-58416029,Kathleen,Smith,Male,Kisumu,Nyalenda,2022-02-15,Sales,Sales Specialist,Master,62869,Good,No,1985-01-14,
00-55255509,Abigail,Warren,Male,Bungoma,Naitiri,2015-10-27,IT,Software Developer,Master,81213,Good,No,1985-02-03,
00-77253402,Courtney,Ruiz,Male,Nairobi,Dagoreti,2017-09-14,IT,IT Support Specialist,High School,58874,Good,No,1993-10-20,
00-98404605,Samuel,Short,Female,Nairobi,Dagoreti,2023-07-30,Customer Service,Customer Service Representative,Bachelor,56420,Good,No,1987-10-26,
00-46701305,Julia,Gibson,Female,Nairobi,Dagoreti,2020-01-28,Operations,Operations Analyst,Master,66620,Needs Improvement,No,1985-05-21,
00-92203497,Nicole,Webster,Female,Nairobi,Kasarani,2024-10-06,Customer Service,Customer Service Representative,Bachelor,61453,Good,Yes,1988-02-11,
00-15291565,Matthew,Nelson,Female,Nairobi,Kasarani,2019-01-16,Customer Service,Support Specialist,Bachelor,60868,Excellent,No,1980-04-23,
00-83433630,Patrick,Vance,Female,Nakuru,Molo,2017-02-13,Operations,Operations Analyst,Master,79160,Good,Yes,1978-02-10,
00-48183020,Courtney,Simmons,Male,Nairobi,Nairobi,2018-03-07,Operations,Logistics Coordinator,Bachelor,71683,Good,No,1987-07-07,
00-94160250,Nancy,Holt,Female,Nairobi,Ruaraka,2024-11-04,Sales,Sales Representative,Bachelor,71132,Satisfactory,No,1996-04-24,
00-66001691,Tony,Carter,Male,Nairobi,Nairobi,2024-07-22,Sales,Sales Specialist,PhD,82342,Good,Yes,1980-01-25,
00-40996944,Dakota,Bright,Female,Kisumu,Nyalenda,2024-08-22,Sales,Sales Consultant,PhD,104798,Excellent,Yes,1972-01-03,
00-70300178,Susan,Grimes,Male,Kisumu,Kondele,2017-04-04,Sales,Sales Consultant,PhD,74179,Satisfactory,No,1992-10-10,
00-15195631,Molly,Ortega,Female,Kisumu,Milimani,2023-11-21,IT,Software Developer,Bachelor,101218,Good,No,1974-03-16,
00-44110350,Jacqueline,Reynolds,Male,Nakuru,Njoro,2019-01-23,Customer Service,Help Desk Technician,High School,59232,Satisfactory,Yes,2005-05-25,
00-40765501,Danielle,Grimes,Male,Nakuru,Molo,2015-04-19,Customer Service,Support Specialist,High School,58741,Good,Yes,2005-03-05,
00-63281778,Megan,Oconnor,Female,Nairobi,Embakasi,2015-12-18,Operations,Logistics Coordinator,Bachelor,59208,Good,No,1990-04-19,
00-46726628,Johnathan,Romero,Female,Mombasa,Mombasa,2020-06-11,IT,System Administrator,Master,94565,Good,No,2004-07-14,
00-12193574,Elizabeth,King,Female,Mombasa,Changamwe,2020-05-18,IT,IT Support Specialist,High School,60601,Good,Yes,1996-06-05,
00-95901983,Christopher,Garcia,Female,Nairobi,Nairobi,2023-11-10,Sales,Sales Consultant,Bachelor,78439,Satisfactory,Yes,1994-08-20,
00-16871369,Todd,Willis,Female,Nairobi,Dagoreti,2020-03-26,Operations,Inventory Specialist,High School,58959,Good,No,1973-01-16,
00-81684347,Brittany,Wade,Male,Kisumu,Nyalenda,2022-02-10,IT,System Administrator,Master,85937,Satisfactory,Yes,2000-11-07,
00-25552030,Wendy,Mckenzie,Male,Nairobi,Nairobi,2023-07-09,Operations,Inventory Specialist,High School,61824,Satisfactory,No,1977-10-21,
00-54102252,Ann,Monroe,Male,Kisumu,Kisumu,2017-05-26,Customer Service,Customer Service Representative,High School,71095,Good,No,1968-11-02,
00-11907415,Catherine,Harrell,Female,Bungoma,Webuye,2022-09-17,IT,IT Support Specialist,Bachelor,64924,Good,Yes,1990-04-24,
00-96817795,Patrick,Guzman,Female,Mombasa,Nyali,2017-08-18,Sales,Sales Specialist,PhD,68183,Excellent,No,1970-01-02,
00-23349287,Mary,Day,Female,Nairobi,Embakasi,2016-02-08,Sales,Sales Specialist,Bachelor,63304,Good,No,1962-05-07,
00-44654107,Barbara,Wilson,Male,Kakamega,Butere,2017-10-24,Operations,Inventory Specialist,High School,64290,Good,Yes,1998-05-25,
00-44506369,John,Carpenter,Male,Mombasa,Nyali,2019-10-03,IT,System Administrator,Master,92522,Satisfactory,No,1983-05-17,
00-31999265,Rebecca,Fisher,Male,Mombasa,Likoni,2018-06-02,Sales,Sales Representative,Bachelor,67126,Satisfactory,No,1989-07-27,
00-82788896,Jennifer,Williams,Female,Nairobi,Nairobi,2022-09-09,Sales,Sales Consultant,Master,87301,Good,No,1998-11-08,
00-20230849,Kristin,Phelps,Male,Bungoma,Chwele,2024-08-10,Sales,Sales Representative,Bachelor,65489,Satisfactory,No,1986-12-10,
00-10446705,Michelle,Johnson,Male,Kisumu,Kisumu,2024-06-03,Operations,Logistics Coordinator,Bachelor,68106,Satisfactory,No,1968-10-27,
00-46245645,Lisa,Fuller,Male,Nakuru,Nakuru,2024-10-29,IT,IT Support Specialist,High School,53619,Good,No,1996-04-04,
00-70571332,Ryan,Odonnell,Male,Nairobi,Embakasi,2018-03-25,IT,Software Developer,Bachelor,102688,Good,No,1990-02-11,
00-81751708,Ashley,Johnson,Female,Mombasa,Likoni,2019-05-08,Operations,Inventory Specialist,High School,62827,Satisfactory,No,1988-08-23,
00-99657224,Corey,Knapp,Male,Mombasa,Kisauni,2021-11-08,Operations,Inventory Specialist,Bachelor,60955,Good,No,1991-09-06,
00-22352071,Anthony,Bryant,Male,Mombasa,Kisauni,2018-12-13,Sales,Sales Consultant,Master,91007,Excellent,Yes,1984-01-09,
00-35407437,Jon,Cardenas,Male,Kisumu,Nyalenda,2020-05-13,Operations,Operations Analyst,Master,81279,Good,No,1998-09-02,
00-12446459,Michael,Sheppard,Male,Mombasa,Likoni,2024-04-17,Customer Service,Help Desk Technician,Bachelor,76896,Needs Improvement,No,1972-05-11,
00-21599659,Sean,Williams,Male,Kisumu,Nyalenda,2024-06-26,Operations,Operations Analyst,Bachelor,91641,Satisfactory,No,1989-07-22,
00-55916044,Holly,Walters,Female,Kisumu,Kondele,2017-10-26,Customer Service,Customer Service Representative,High School,60921,Good,Yes,1991-01-29,
00-36061115,Laura,Clark,Male,Nakuru,Naivasha,2019-10-27,Customer Service,Customer Service Representative,Bachelor,71377,Satisfactory,No,1974-09-08,
00-13998226,Michelle,Wong,Male,Nairobi,Ruaraka,2018-10-15,Operations,Inventory Specialist,Bachelor,60110,Good,No,1984-10-13,
00-68035954,Richard,Bailey,Male,Kisumu,Nyalenda,2016-11-12,Sales,Sales Consultant,PhD,80162,Satisfactory,No,1971-01-07,
00-64017185,George,Porter,Male,Nairobi,Ruaraka,2017-02-04,Operations,Inventory Specialist,High School,56887,Good,Yes,1993-04-07,
00-95562356,Matthew,Jensen,Male,Nakuru,Nakuru,2019-10-15,IT,IT Support Specialist,High School,64750,Good,No,1974-01-23,
00-18979241,Linda,Church,Female,Nairobi,Kasarani,2024-05-02,IT,System Administrator,Master,98722,Satisfactory,No,1989-07-20,
00-98184498,Maria,Garcia,Male,Nairobi,Dagoreti,2024-10-07,Sales,Sales Consultant,Master,99559,Satisfactory,Yes,1980-01-13,
00-71452014,Christopher,Sullivan,Male,Kakamega,Malava,2018-08-30,Sales,Sales Consultant,Master,65853,Satisfactory,Yes,1976-05-26,
00-36724504,Tyler,Lopez,Male,Kiambu,Limuru,2023-05-29,IT,Software Developer,Bachelor,87620,Good,Yes,1998-03-20,
00-35243741,James,Chase,Female,Nairobi,Embakasi,2015-07-08,Customer Service,Customer Service Representative,High School,57888,Good,No,1985-04-08,
00-99198449,Michael,Shaffer,Female,Mombasa,Kisauni,2024-12-13,Sales,Sales Representative,Bachelor,73981,Satisfactory,No,1984-06-30,
00-65771986,Michael,Moore,Female,Nakuru,Naivasha,2022-03-07,Operations,Inventory Specialist,Bachelor,58631,Satisfactory,No,1994-03-26,
00-72207404,Marcus,Rodriguez,Female,Bungoma,Kimilili,2016-08-13,IT,Software Developer,Master,90280,Good,No,2001-07-06,
00-79862230,Lance,Hunter,Male,Mombasa,Changamwe,2020-09-06,Operations,Operations Analyst,Master,68576,Excellent,No,1994-08-30,
00-28222781,Ann,Sherman,Female,Kakamega,Butere,2019-07-29,Customer Service,Customer Service Representative,High School,53999,Good,Yes,2003-01-07,
00-55728427,Gregory,Montgomery,Female,Nairobi,Dagoreti,2016-01-30,Operations,Logistics Coordinator,Bachelor,52750,Good,No,1988-07-10,
00-95641687,James,Davis,Female,Nairobi,Embakasi,2018-08-21,Operations,Operations Analyst,Bachelor,62900,Good,Yes,1978-04-29,
00-67128515,Robin,Alvarado,Male,Nairobi,Dagoreti,2017-11-27,Sales,Sales Specialist,Master,70795,Satisfactory,No,1986-09-23,
00-50292848,Jose,Baldwin,Male,Kisumu,Kondele,2022-07-26,Operations,Operations Analyst,Master,58714,Good,No,1967-05-17,
00-44665942,Michael,Anderson,Male,Nairobi,Ruaraka,2023-05-30,Customer Service,Help Desk Technician,Bachelor,76741,Good,No,1986-11-11,
00-55626134,Dale,Blanchard,Male,Nairobi,Embakasi,2023-11-13,Operations,Inventory Specialist,Bachelor,65550,Excellent,No,1988-08-27,
00-58826428,Nancy,Lindsey,Female,Kisumu,Kondele,2016-08-26,HR,HR Assistant,High School,56905,Satisfactory,No,1976-09-23,
00-50241177,Ashley,Miller,Female,Nakuru,Naivasha,2019-03-29,Marketing,SEO Specialist,High School,71053,Good,Yes,1989-08-03,
00-53990376,Scott,Williams,Male,Nairobi,Kasarani,2017-08-01,Operations,Inventory Specialist,High School,64733,Satisfactory,No,1975-03-15,
00-28444834,Eric,Haney,Male,Nairobi,Ruaraka,2024-01-11,Sales,Sales Representative,Bachelor,67432,Satisfactory,No,2001-02-05,
00-23438230,Troy,Whitaker,Male,Nakuru,Nakuru,2018-03-27,Customer Service,Customer Service Representative,High School,56690,Satisfactory,Yes,1997-04-28,
00-54799885,John,Perez,Male,Kisumu,Kisumu,2018-09-09,Sales,Sales Representative,Bachelor,73110,Satisfactory,No,2002-08-21,
00-87364623,Lisa,Thomas,Female,Nairobi,Embakasi,2017-04-26,Marketing,Marketing Manager,Bachelor,107226,Good,Yes,1976-10-14,
00-16587232,John,Smith,Male,Nairobi,Nairobi,2017-08-26,Customer Service,Customer Service Representative,High School,65072,Needs Improvement,No,1979-06-05,
00-82652905,Timothy,Gonzales,Male,Kisumu,Kondele,2024-08-04,Marketing,Content Creator,Bachelor,70818,Good,Yes,1999-08-14,
00-83677009,Andrea,Carroll,Male,Kakamega,Kakamega,2024-06-09,Operations,Logistics Coordinator,Bachelor,70435,Good,No,1989-07-24,
00-49890367,Jacob,Stone,Female,Nairobi,Ruaraka,2023-06-05,Sales,Sales Consultant,Bachelor,66286,Satisfactory,No,1981-03-09,
00-23480253,Courtney,Oneal,Male,Nairobi,Dagoreti,2023-05-31,Marketing,Marketing Coordinator,Bachelor,76773,Satisfactory,No,1979-02-06,
00-66394418,Julie,Mann,Male,Nairobi,Kasarani,2016-05-21,Operations,Inventory Specialist,High School,59122,Good,No,1997-05-21,
00-16986498,Linda,Baker,Male,Nairobi,Kasarani,2017-05-24,Operations,Operations Analyst,Bachelor,76037,Needs Improvement,Yes,1982-11-05,
00-10538139,Michael,Schaefer,Male,Nairobi,Dagoreti,2016-04-01,Customer Service,Help Desk Technician,High School,77031,Satisfactory,Yes,1964-01-24,
00-72978060,Luke,Kelly,Female,Nairobi,Nairobi,2023-09-27,Marketing,SEO Specialist,Bachelor,63119,Good,No,1999-12-11,
00-24346658,Dennis,Heath,Male,Kisumu,Nyalenda,2017-09-30,Marketing,Content Creator,High School,61539,Good,Yes,1973-03-31,
00-43229057,John,Medina,Male,Mombasa,Nyali,2016-02-20,Finance,Financial Analyst,PhD,80244,Satisfactory,No,1973-05-07,
00-97038284,Colin,Lowery,Female,Kiambu,Limuru,2024-07-16,Operations,Logistics Coordinator,Bachelor,58708,Satisfactory,No,1988-09-17,
00-23941705,Jeanette,Nichols,Female,Kisumu,Milimani,2021-02-10,Operations,Inventory Specialist,High School,64496,Needs Improvement,No,1990-04-07,
00-39315551,Lindsay,Munoz,Female,Uasin Gishu,Moiben,2022-10-07,IT,IT Manager,Master,94803,Good,Yes,1982-05-09,
00-78408689,Michael,Park,Female,Nairobi,Embakasi,2017-08-04,IT,System Administrator,Bachelor,72739,Good,No,1976-07-05,
00-80192532,Lori,Walker,Male,Nairobi,Embakasi,2023-04-15,IT,System Administrator,Master,74824,Excellent,No,1998-05-07,
00-35172528,Audrey,Brown,Male,Nairobi,Embakasi,2020-08-28,Marketing,Marketing Coordinator,Bachelor,80857,Good,No,1999-01-29,
00-67676460,Samuel,Garza,Female,Nairobi,Ruaraka,2017-01-26,Operations,Inventory Specialist,Bachelor,60407,Excellent,No,2002-03-27,
00-35833126,Stephanie,Jackson,Male,Nairobi,Kasarani,2023-08-06,Finance,Accountant,Bachelor,64565,Good,No,1974-06-08,
00-28281865,Shane,Santos,Male,Kisumu,Nyalenda,2019-12-14,Customer Service,Customer Service Representative,Bachelor,59940,Good,No,1998-07-24,
00-87622366,Michael,Dillon,Male,Kisumu,Nyalenda,2017-02-27,Customer Service,Support Specialist,Bachelor,70185,Good,Yes,1994-08-21,
00-26730079,Bryce,Gomez,Female,Nairobi,Kasarani,2022-10-07,Marketing,SEO Specialist,High School,53738,Good,No,1999-07-09,
00-91236074,Joshua,King,Male,Kiambu,Kiambu,2020-12-14,IT,System Administrator,Bachelor,74699,Good,No,1987-01-01,
00-89287426,Jessica,Reeves,Male,Uasin Gishu,Soy,2017-07-10,Operations,Operations Manager,Bachelor,119501,Good,Yes,1981-10-15,
00-27205509,Ryan,Duran,Male,Nairobi,Nairobi,2020-02-21,Operations,Logistics Coordinator,Bachelor,66150,Satisfactory,No,2001-08-14,
00-26103071,Valerie,Lewis,Female,Kisumu,Nyalenda,2024-06-24,Customer Service,Support Specialist,High School,55297,Satisfactory,Yes,1986-12-15,
00-15396384,Kyle,Terry,Male,Nairobi,Nairobi,2017-04-29,Operations,Inventory Specialist,Bachelor,63609,Satisfactory,Yes,2000-05-31,
00-16249742,Mark,Hudson,Female,Nairobi,Nairobi,2022-12-07,Sales,Sales Specialist,Bachelor,88804,Satisfactory,No,1960-08-29,
00-27845866,William,Russell,Female,Mombasa,Likoni,2024-10-24,Sales,Sales Representative,Bachelor,67210,Good,No,1996-10-07,
00-87118114,Amber,Maldonado,Female,Bungoma,Bungoma,2015-05-03,Sales,Sales Specialist,Bachelor,78648,Good,No,1994-07-20,
00-24867878,Michelle,Arellano,Male,Bungoma,Bungoma,2023-01-21,Sales,Sales Representative,Bachelor,67146,Satisfactory,Yes,1987-07-18,
00-24355076,Jennifer,Howard,Male,Mombasa,Kisauni,2018-02-16,IT,System Administrator,Bachelor,84732,Needs Improvement,No,1987-10-07,
00-29728335,Kim,Jones,Male,Nairobi,Nairobi,2022-01-25,Operations,Operations Manager,Bachelor,83864,Good,No,1998-03-23,
00-59493703,Alyssa,Cross,Male,Kakamega,Butere,2018-10-12,Customer Service,Customer Service Representative,Bachelor,63539,Good,No,1995-11-17,
00-98519306,James,Petty,Male,Kisumu,Kisumu,2020-10-27,Operations,Logistics Coordinator,Bachelor,66129,Good,No,1998-07-19,
00-99002424,Katherine,White,Male,Kisumu,Nyalenda,2017-03-12,Sales,Sales Consultant,Master,98247,Good,Yes,1967-08-30,
00-37753738,Anthony,Mcfarland,Female,Nairobi,Kasarani,2018-10-10,Operations,Logistics Coordinator,Bachelor,55898,Satisfactory,Yes,1975-09-19,
